DATE,PRCP,SNOW,SNWD,SNOW_DAY_SUM
2014-02-06,0.16,5.2,19.0,11.699999999999996
2014-05-25,1.01,0.0,0.0,11.699999999999996
2015-07-04,0.0,0.0,,11.099999999999998
2015-07-12,0.0,0.0,,10.299999999999997
2015-07-13,0.0,0.0,,10.299999999999997
2015-07-18,0.0,0.0,,10.199999999999996
2015-07-23,0.0,0.0,,5.199999999999997
2015-07-24,0.0,0.0,,0.0
2015-07-25,0.0,0.0,,0.0
2015-07-26,0.0,0.0,,0.0
2015-07-27,0.0,0.0,,0.0
2015-07-28,0.0,0.0,,0.0
2015-07-29,0.0,0.0,,0.0
2015-07-30,0.0,0.0,,0.0
2015-07-31,0.0,0.0,,0.0
2015-08-01,0.0,0.0,,0.0
2015-08-03,0.0,0.0,,0.0
2015-08-05,0.0,0.0,,0.0
2015-08-06,0.0,0.0,,0.0
2015-08-07,0.0,0.0,,0.0
2015-08-14,0.0,0.0,,0.0
2015-08-21,0.0,0.0,,0.0
2015-08-22,0.0,0.0,,0.0
2015-08-23,0.0,0.0,,0.0
2015-08-24,0.0,0.0,,0.0
2015-08-25,0.0,0.0,,0.0
2015-08-26,0.0,0.0,,0.0
2015-08-29,0.0,0.0,,0.0
2015-08-30,0.0,0.0,,0.0
2015-09-17,0.0,0.0,,0.0
2015-09-20,0.0,0.0,,0.0
2015-09-21,0.0,0.0,,0.0
2015-09-22,0.0,0.0,,0.0
2015-10-22,0.0,0.0,,0.0
2015-10-25,0.0,0.0,,0.0
2015-10-26,0.0,0.0,,0.0
2015-10-28,0.02,0.0,,0.0
2015-10-29,0.0,0.0,,0.0
2015-10-30,0.05,0.9,0.9,0.8999999999999965
2015-10-31,0.08,1.0,0.0,1.8999999999999964
2015-11-01,0.0,0.0,,1.8999999999999964
2015-11-02,0.0,0.0,,1.8999999999999964
2015-11-23,0.0,0.0,,1.8999999999999964
2015-11-24,0.0,0.0,,1.8999999999999964
2015-11-25,0.0,0.0,,1.8999999999999964
2015-11-26,0.04,0.9,,1.8999999999999964
2015-11-27,0.23,3.2,,4.099999999999996
2015-11-28,0.06,0.7,,4.799999999999996
2015-11-29,0.03,0.3,,5.099999999999996
2015-11-30,0.15,1.9,,6.9999999999999964
2015-12-01,0.04,0.8,10.0,7.799999999999996
2015-12-02,0.0,0.0,9.5,7.799999999999996
2015-12-03,0.0,0.0,8.0,6.899999999999996
2015-12-04,0.0,0.0,8.0,3.6999999999999966
2015-12-05,0.0,0.1,8.0,3.099999999999996
2015-12-06,0.0,0.0,8.0,2.7999999999999963
2015-12-07,0.0,0.0,7.5,0.8999999999999965
2015-12-08,0.0,0.0,7.0,0.09999999999999645
2015-12-09,0.0,0.0,7.0,0.09999999999999645
2015-12-10,0.0,0.0,7.0,0.09999999999999645
2015-12-11,0.1,1.8,9.0,1.8999999999999966
2015-12-12,0.2,2.3,10.5,4.099999999999996
2015-12-13,0.15,1.8,12.0,5.899999999999996
2015-12-14,0.0,0.0,11.0,5.899999999999996
2015-12-15,0.61,9.8,21.0,15.699999999999996
2015-12-16,0.02,0.3,18.5,15.999999999999996
2015-12-17,0.08,0.9,19.0,16.899999999999995
2015-12-18,0.01,0.3,16.5,15.399999999999995
2015-12-19,0.0,0.0,16.0,13.099999999999996
2015-12-20,0.0,0.0,16.0,11.299999999999995
2015-12-21,0.1,2.5,17.5,13.799999999999995
2015-12-22,0.04,0.4,17.0,4.399999999999995
2015-12-23,0.21,2.6,18.0,6.699999999999995
2015-12-24,0.06,0.6,18.0,6.399999999999994
2015-12-25,0.04,0.4,17.0,6.499999999999995
2015-12-26,0.05,0.6,17.5,7.099999999999994
2015-12-27,0.0,0.0,17.0,7.099999999999994
2015-12-28,0.0,0.0,17.0,4.599999999999994
2015-12-29,0.0,0.0,17.0,4.199999999999994
2015-12-30,0.02,0.3,17.0,1.8999999999999946
2015-12-31,0.05,0.6,17.5,1.8999999999999946
2016-01-01,0.0,0.0,17.5,1.4999999999999947
2016-01-02,0.0,0.0,17.5,0.8999999999999947
2016-01-03,0.0,0.0,17.5,0.8999999999999947
2016-01-04,0.0,0.0,17.0,0.8999999999999947
2016-01-05,0.0,0.0,17.0,0.8999999999999947
2016-01-06,0.0,0.0,17.0,0.5999999999999948
2016-01-07,0.03,0.3,17.5,0.29999999999999466
2016-01-08,0.2,2.6,20.0,2.8999999999999946
2016-01-09,0.02,0.7,20.0,3.5999999999999943
2016-01-10,0.02,0.2,20.0,3.7999999999999945
2016-01-11,0.0,0.0,19.5,3.7999999999999945
2016-01-12,0.0,0.0,19.5,3.7999999999999945
2016-01-13,0.0,0.0,19.5,3.7999999999999945
2016-01-14,0.0,0.0,19.0,3.4999999999999947
2016-01-15,0.08,2.0,20.0,2.8999999999999946
2016-01-16,0.04,0.7,19.5,2.899999999999995
2016-01-17,0.16,5.3,24.0,7.999999999999995
2016-01-18,0.0,0.0,22.0,7.999999999999995
2016-01-19,0.05,1.2,22.0,9.199999999999994
2016-01-20,0.06,1.4,22.0,10.599999999999994
2016-01-21,0.04,0.6,21.5,11.199999999999994
2016-01-22,0.0,0.0,21.0,9.199999999999994
2016-01-23,0.0,0.0,21.0,8.499999999999995
2016-01-24,0.0,0.0,19.5,3.1999999999999944
2016-01-25,0.03,0.5,20.0,3.6999999999999944
2016-01-26,0.01,0.3,20.0,2.799999999999995
2016-01-27,0.0,0.0,20.0,1.3999999999999946
2016-01-28,0.0,0.0,20.0,0.7999999999999947
2016-01-29,0.07,1.0,20.5,1.7999999999999947
2016-01-30,0.01,0.1,20.0,1.8999999999999948
2016-01-31,0.38,4.7,24.0,6.599999999999995
2016-02-01,0.26,3.0,26.0,9.099999999999994
2016-02-02,0.37,3.5,28.5,12.299999999999994
2016-02-03,0.04,0.5,27.5,12.799999999999994
2016-02-04,0.01,0.1,27.0,12.899999999999995
2016-02-05,0.05,0.5,26.5,12.399999999999995
2016-02-06,0.0,0.0,26.5,12.299999999999995
2016-02-07,0.0,0.0,26.0,7.599999999999994
2016-02-08,0.0,0.0,25.0,4.599999999999994
2016-02-09,0.0,0.0,24.0,1.0999999999999948
2016-02-10,0.0,0.0,24.0,0.5999999999999946
2016-02-11,0.0,0.0,23.5,0.49999999999999467
2016-02-12,0.0,0.0,22.5,0.0
2016-02-13,0.0,0.0,22.0,0.0
2016-02-14,0.0,0.0,21.5,0.0
2016-02-15,0.14,1.1,22.5,1.0999999999999948
2016-02-16,0.02,0.2,22.0,1.2999999999999947
2016-02-17,0.0,0.0,21.5,1.2999999999999947
2016-02-18,0.0,0.0,21.0,1.2999999999999947
2016-02-19,0.12,1.2,20.0,2.4999999999999947
2016-02-20,0.0,0.0,19.5,2.4999999999999947
2016-02-21,0.0,0.0,19.5,2.4999999999999947
2016-02-22,0.0,0.0,19.0,1.3999999999999946
2016-02-23,0.11,1.4,20.5,2.5999999999999943
2016-02-24,0.0,0.0,20.0,2.5999999999999943
2016-02-25,0.0,0.0,19.5,2.5999999999999943
2016-02-26,0.0,0.0,19.0,1.3999999999999946
2016-02-27,0.0,0.0,18.5,1.3999999999999946
2016-02-28,0.0,0.0,18.5,1.3999999999999946
2016-02-29,0.0,0.0,18.0,1.3999999999999946
2016-03-01,0.1,1.2,19.0,1.1999999999999946
2016-03-02,0.0,0.0,18.5,1.1999999999999946
2016-03-03,0.05,0.6,18.5,1.7999999999999945
2016-03-04,0.0,0.0,18.0,1.7999999999999945
2016-03-05,0.0,0.0,17.5,1.7999999999999945
2016-03-06,0.0,0.0,17.0,1.7999999999999945
2016-03-07,0.08,1.0,17.0,2.7999999999999945
2016-03-08,0.25,2.7,19.5,4.2999999999999945
2016-03-09,0.0,0.0,17.5,4.2999999999999945
2016-03-10,0.04,0.8,18.0,4.499999999999995
2016-03-11,0.0,0.0,16.5,4.499999999999995
2016-03-12,0.0,0.0,15.5,4.499999999999995
2016-03-13,0.06,0.5,15.5,4.999999999999995
2016-03-14,0.0,0.0,14.0,3.9999999999999947
2016-03-15,0.27,3.5,17.0,4.7999999999999945
2016-03-16,0.17,3.5,18.5,8.299999999999994
2016-03-17,0.2,4.5,20.5,11.999999999999995
2016-03-18,0.33,4.8,23.0,16.799999999999994
2016-03-19,0.0,0.0,21.5,16.799999999999994
2016-03-20,0.0,0.0,19.0,16.299999999999994
2016-03-21,0.0,0.0,16.5,16.299999999999994
2016-03-22,0.0,0.0,15.0,12.799999999999994
2016-03-23,0.41,5.1,18.0,14.399999999999995
2016-03-24,0.14,2.2,18.5,12.099999999999994
2016-03-25,0.1,1.4,17.0,8.699999999999994
2016-03-26,0.02,0.1,17.0,8.799999999999994
2016-03-27,0.0,0.0,16.0,8.799999999999994
2016-03-28,0.0,0.0,15.5,8.799999999999994
2016-03-29,0.0,0.0,14.0,8.799999999999994
2016-03-30,0.19,2.0,14.5,5.699999999999995
2016-03-31,0.06,0.6,15.0,4.099999999999994
2016-04-02,0.0,0.0,14.5,2.699999999999995
2016-04-03,0.0,0.0,14.0,2.5999999999999948
2016-04-04,0.0,0.0,13.0,2.5999999999999948
2016-04-05,0.0,0.0,12.0,2.5999999999999948
2016-04-06,0.07,0.2,11.0,2.7999999999999945
2016-04-07,0.0,0.0,10.0,0.7999999999999947
2016-04-08,0.0,0.0,8.0,0.19999999999999468
2016-04-09,0.0,0.0,6.0,0.19999999999999468
2016-04-11,0.02,0.0,3.5,0.19999999999999468
2016-04-12,0.0,0.0,2.5,0.19999999999999468
2016-04-14,0.0,0.0,0.0,0.19999999999999468
2016-04-16,0.7,6.6,6.5,6.599999999999994
2016-04-17,0.59,7.1,12.0,13.699999999999994
2016-04-18,0.01,0.0,5.5,13.699999999999994
2016-04-19,0.0,0.0,4.0,13.699999999999994
2016-04-20,0.06,0.5,4.0,14.199999999999994
2016-04-22,0.0,0.0,0.0,14.199999999999994
2016-04-23,0.0,0.0,0.0,14.199999999999994
2016-04-24,0.08,0.4,0.0,7.999999999999995
2016-04-25,0.0,0.0,0.0,0.8999999999999947
2016-04-26,0.11,1.1,0.5,1.9999999999999947
2016-04-27,0.09,0.6,0.5,2.5999999999999948
2016-04-28,0.0,0.0,0.0,2.0999999999999948
2016-04-29,0.07,0.0,0.0,2.0999999999999948
2016-05-10,0.73,0.7,,2.7999999999999945
2016-05-11,0.04,0.0,,2.3999999999999946
2016-05-13,0.0,0.0,,2.3999999999999946
2016-05-14,0.0,0.0,,1.2999999999999945
2016-05-18,0.0,0.0,,0.6999999999999946
2016-05-21,0.0,0.0,,0.6999999999999946
2016-05-22,0.0,0.0,,0.6999999999999946
2016-05-23,0.0,0.0,,0.0
2016-06-15,0.0,0.0,,0.0
2016-06-16,0.0,0.0,,0.0
2016-06-17,0.0,0.0,,0.0
2016-06-19,0.0,0.0,,0.0
2016-06-20,0.0,0.0,,0.0
2016-06-21,0.0,0.0,,0.0
2016-06-25,0.0,0.0,,0.0
2016-06-26,0.0,0.0,,0.0
2016-06-27,0.0,0.0,,0.0
2016-06-28,0.0,0.0,,0.0
2016-06-30,0.0,0.0,,0.0
2016-07-06,0.0,0.0,,0.0
2016-07-07,0.0,0.0,,0.0
2016-07-09,0.0,0.0,,0.0
2016-07-10,0.0,0.0,,0.0
2016-07-12,0.0,0.0,,0.0
2016-07-15,0.0,0.0,,0.0
2016-07-18,0.0,0.0,,0.0
2016-07-20,0.0,0.0,,0.0
2016-07-23,0.0,0.0,,0.0
2016-07-26,0.0,0.0,,0.0
2016-07-27,0.0,0.0,,0.0
2016-07-28,0.0,0.0,,0.0
2016-07-29,0.0,0.0,,0.0
2016-07-30,0.0,0.0,,0.0
2016-07-31,0.0,0.0,,0.0
2016-08-02,0.0,0.0,,0.0
2016-08-04,0.0,0.0,,0.0
2016-08-12,0.0,0.0,,0.0
2016-08-13,0.0,0.0,,0.0
2016-08-14,0.0,0.0,,0.0
2016-08-15,0.0,0.0,,0.0
2016-08-17,0.0,0.0,,0.0
2016-08-21,0.0,0.0,,0.0
2016-08-22,0.0,0.0,,0.0
2016-08-23,0.0,0.0,,0.0
2016-08-28,0.0,0.0,,0.0
2016-08-31,0.0,0.0,,0.0
2016-09-01,0.0,0.0,,0.0
2016-09-06,0.0,0.0,,0.0
2016-09-07,0.0,0.0,,0.0
2016-09-08,0.0,0.0,,0.0
2016-09-09,0.0,0.0,,0.0
2016-09-10,0.0,0.0,,0.0
2016-09-11,0.0,0.0,,0.0
2016-09-12,0.0,0.0,,0.0
2016-10-08,0.0,0.0,,0.0
2016-10-09,0.0,0.0,,0.0
2016-10-10,0.0,0.0,,0.0
2016-10-13,0.0,0.0,,0.0
2016-10-14,0.0,0.0,,0.0
2016-10-15,0.0,0.0,,0.0
2016-10-16,0.0,0.0,,0.0
2016-11-02,0.27,0.2,,0.19999999999999468
2016-11-03,0.0,0.0,0.0,0.19999999999999468
2016-11-04,0.0,0.0,0.0,0.19999999999999468
2016-11-05,0.0,0.0,0.0,0.19999999999999468
2016-11-06,0.06,0.0,0.0,0.19999999999999468
2016-11-07,0.0,0.0,0.0,0.19999999999999468
2016-11-08,0.0,0.0,,0.19999999999999468
2016-11-09,0.0,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.0,0.0
2016-11-11,0.0,0.0,0.0,0.0
2016-11-12,0.0,0.0,0.0,0.0
2016-11-13,0.0,0.0,0.0,0.0
2016-11-14,0.0,0.0,0.0,0.0
2016-11-15,0.0,0.0,0.0,0.0
2016-11-16,0.0,0.0,0.0,0.0
2016-11-17,0.0,0.0,0.0,0.0
2016-11-18,0.16,1.6,1.5,1.5999999999999948
2016-11-19,0.0,0.0,1.0,1.5999999999999948
2016-11-20,0.0,0.0,0.5,1.5999999999999948
2016-11-21,0.0,0.0,0.0,1.5999999999999948
2016-11-22,0.33,4.0,4.0,5.599999999999994
2016-11-23,0.0,0.1,2.5,5.699999999999995
2016-11-24,0.11,1.2,3.5,6.899999999999995
2016-11-25,0.0,0.0,3.5,5.299999999999995
2016-11-26,0.0,0.0,3.0,5.299999999999995
2016-11-27,0.0,0.0,2.5,5.299999999999995
2016-11-28,0.13,2.9,6.0,8.199999999999996
2016-11-29,0.07,1.7,6.5,5.899999999999995
2016-11-30,0.01,0.3,6.5,6.099999999999995
2016-12-01,0.01,0.2,6.0,5.099999999999995
2016-12-02,0.04,0.7,6.0,5.799999999999995
2016-12-03,0.01,1.2,6.5,6.999999999999995
2016-12-04,0.0,0.1,6.0,7.099999999999995
2016-12-05,0.0,0.0,5.5,4.199999999999995
2016-12-06,0.1,1.5,7.0,3.9999999999999947
2016-12-07,0.36,4.4,10.0,8.099999999999994
2016-12-08,0.0,0.0,9.0,7.899999999999995
2016-12-09,0.26,4.2,12.5,11.399999999999995
2016-12-10,0.01,0.2,11.5,10.399999999999995
2016-12-11,0.36,4.9,14.5,15.199999999999996
2016-12-12,0.04,0.7,13.5,15.899999999999995
2016-12-13,0.0,0.0,12.0,14.399999999999995
2016-12-14,0.0,0.0,10.5,9.999999999999995
2016-12-15,0.19,2.5,12.5,12.499999999999996
2016-12-16,0.02,0.2,11.5,8.499999999999996
2016-12-17,0.54,6.5,17.0,14.799999999999995
2016-12-18,0.0,0.1,15.5,9.999999999999995
2016-12-19,0.0,0.1,14.5,9.399999999999995
2016-12-20,0.0,0.0,14.0,9.399999999999995
2016-12-21,0.0,0.0,13.0,9.399999999999995
2016-12-22,0.0,0.1,13.0,6.999999999999995
2016-12-23,0.13,2.1,14.0,8.899999999999995
2016-12-24,0.0,0.0,13.5,2.3999999999999946
2016-12-25,0.0,0.0,13.0,2.2999999999999945
2016-12-26,0.04,1.2,13.0,3.399999999999994
2016-12-27,0.0,0.1,12.5,3.4999999999999942
2016-12-28,0.0,0.0,12.0,3.4999999999999942
2016-12-29,0.03,0.4,12.0,3.7999999999999945
2016-12-30,0.0,0.0,12.0,1.6999999999999946
2016-12-31,0.0,0.0,12.0,1.6999999999999946
2017-01-01,0.0,0.0,12.0,1.6999999999999946
2017-01-02,0.0,0.0,12.0,0.49999999999999467
2017-01-03,0.01,0.4,12.0,0.7999999999999947
2017-01-04,0.21,3.7,15.5,4.499999999999995
2017-01-05,0.41,5.9,19.0,9.999999999999995
2017-01-06,0.08,1.1,19.5,11.099999999999994
2017-01-07,0.0,0.0,18.0,11.099999999999994
2017-01-08,0.03,0.3,17.5,11.399999999999995
2017-01-09,0.42,3.7,19.5,15.099999999999994
2017-01-10,0.22,1.5,20.5,16.199999999999996
2017-01-11,0.09,1.9,21.5,14.399999999999995
2017-01-12,0.15,2.4,22.5,10.899999999999995
2017-01-13,0.04,0.5,21.5,10.299999999999995
2017-01-14,0.01,0.2,20.5,10.499999999999995
2017-01-15,0.0,0.0,21.0,10.199999999999994
2017-01-16,0.1,1.1,21.0,7.599999999999995
2017-01-17,0.0,0.0,21.0,6.099999999999994
2017-01-18,0.0,0.0,20.5,4.199999999999995
2017-01-19,0.0,0.0,20.0,1.7999999999999947
2017-01-20,0.12,1.2,20.5,2.4999999999999947
2017-01-21,0.07,1.2,21.5,3.4999999999999947
2017-01-22,0.02,1.0,22.5,4.499999999999995
2017-01-23,0.07,1.3,22.5,4.699999999999995
2017-01-24,0.13,2.0,24.0,6.699999999999995
2017-01-25,0.01,0.3,23.0,6.999999999999995
2017-01-26,0.01,0.1,22.5,7.099999999999995
2017-01-27,0.0,0.0,22.0,5.899999999999995
2017-01-28,0.0,0.0,22.0,4.699999999999995
2017-01-29,0.0,0.0,21.5,3.6999999999999944
2017-01-30,0.0,0.0,21.0,2.3999999999999946
2017-01-31,0.0,0.0,21.0,0.3999999999999947
2017-02-01,0.0,0.0,20.0,0.09999999999999468
2017-02-02,0.0,0.0,20.0,0.0
2017-02-03,0.12,2.3,21.5,2.2999999999999945
2017-02-04,0.0,0.0,21.5,2.2999999999999945
2017-02-05,0.0,0.0,20.5,2.2999999999999945
2017-02-06,0.0,0.0,19.5,2.2999999999999945
2017-02-07,0.0,0.0,19.0,2.2999999999999945
2017-02-08,0.12,2.1,19.5,4.399999999999995
2017-02-09,0.0,0.0,19.0,4.399999999999995
2017-02-10,0.0,0.0,17.0,2.0999999999999948
2017-02-11,0.0,0.0,15.0,2.0999999999999948
2017-02-12,0.09,0.8,15.0,2.899999999999995
2017-02-13,0.0,0.0,14.0,2.899999999999995
2017-02-14,0.0,0.0,14.0,2.899999999999995
2017-02-15,0.0,0.0,14.0,0.7999999999999947
2017-02-16,0.0,0.0,14.0,0.7999999999999947
2017-02-17,0.0,0.0,13.0,0.7999999999999947
2017-02-18,0.0,0.0,13.0,0.7999999999999947
2017-02-19,0.0,0.0,12.5,0.0
2017-02-20,0.23,3.2,15.5,3.199999999999995
2017-02-21,0.0,0.0,14.5,3.199999999999995
2017-02-22,0.0,0.0,13.0,3.199999999999995
2017-02-23,0.0,0.0,12.5,3.199999999999995
2017-02-24,0.12,1.7,14.0,4.899999999999995
2017-02-25,0.02,0.4,14.5,5.2999999999999945
2017-02-26,0.08,1.5,15.5,6.799999999999995
2017-02-27,0.0,0.0,15.5,3.5999999999999948
2017-02-28,0.24,3.0,18.0,6.599999999999994
2017-03-10,0.0,0.0,,6.599999999999994
2017-03-11,0.07,0.9,,7.499999999999995
2017-03-12,0.0,0.0,,5.7999999999999945
2017-03-13,0.0,0.0,,5.399999999999995
2017-03-14,0.0,0.0,,3.8999999999999946
2017-03-15,0.0,0.0,,3.8999999999999946
2017-03-16,0.0,0.0,,0.8999999999999947
2017-03-17,0.0,0.0,,0.8999999999999947
2017-03-18,0.0,0.0,,0.0
2017-03-19,0.0,0.0,,0.0
2017-03-20,0.0,0.0,,0.0
2017-03-21,0.0,0.0,,0.0
2017-03-22,0.0,0.0,,0.0
2017-03-23,0.0,0.0,,0.0
2017-03-24,0.14,1.2,,1.1999999999999946
2017-03-25,0.0,0.0,,1.1999999999999946
2017-03-26,0.09,0.5,,1.6999999999999946
2017-03-27,0.0,0.0,,1.6999999999999946
2017-03-28,0.07,0.0,,1.6999999999999946
2017-03-29,0.37,2.7,,4.399999999999995
2017-03-30,0.0,0.0,,4.399999999999995
2017-03-31,0.0,0.0,,3.199999999999995
2017-04-01,0.0,0.0,0.0,3.199999999999995
2017-04-02,0.0,0.0,0.0,2.699999999999995
2017-04-03,0.15,1.3,1.0,3.9999999999999947
2017-04-04,0.2,2.5,2.5,6.499999999999995
2017-04-05,0.78,9.3,10.5,13.099999999999994
2017-04-06,0.0,0.0,5.5,13.099999999999994
2017-04-07,0.0,0.0,0.5,13.099999999999994
2017-04-08,0.0,0.0,0.0,13.099999999999994
2017-04-09,0.2,2.2,2.0,15.299999999999994
2017-04-10,0.01,0.0,0.0,13.999999999999993
2017-04-11,0.0,0.0,0.0,11.499999999999993
2017-04-12,0.0,0.0,0.0,2.199999999999993
2017-04-13,0.0,0.0,0.0,2.199999999999993
2017-04-14,0.0,0.0,0.0,2.199999999999993
2017-04-15,0.0,0.0,0.0,2.199999999999993
2017-04-16,0.0,0.0,0.0,0.0
2017-04-17,0.0,0.0,0.0,0.0
2017-04-18,0.0,0.0,0.0,0.0
2017-04-19,0.02,0.0,0.0,0.0
2017-04-21,0.2,1.5,1.5,1.499999999999993
2017-04-22,0.0,0.0,0.0,1.499999999999993
2017-04-23,0.0,0.0,0.0,1.499999999999993
2017-04-24,0.06,0.0,0.0,1.499999999999993
2017-04-25,0.3,3.2,3.0,4.699999999999993
2017-04-26,0.03,0.3,0.0,4.999999999999993
2017-04-27,0.22,1.4,1.0,6.399999999999993
2017-04-28,0.28,1.3,3.0,6.199999999999993
2017-04-29,0.1,1.1,2.5,7.299999999999994
2017-04-30,0.01,0.0,1.0,7.299999999999994
2017-05-01,0.02,0.3,0.5,7.599999999999993
2017-05-02,0.0,0.0,0.0,4.399999999999993
2017-05-03,0.09,0.5,0.5,4.599999999999993
2017-05-05,0.0,0.0,,3.1999999999999926
2017-05-06,0.0,0.0,,1.899999999999993
2017-05-07,0.0,0.0,,0.7999999999999929
2017-05-08,0.01,0.0,,0.7999999999999929
2017-05-09,0.01,0.0,0.0,0.4999999999999929
2017-05-10,0.04,0.0,0.0,0.4999999999999929
2017-05-11,0.0,0.0,0.0,0.0
2017-05-12,0.0,0.0,,0.0
2017-05-13,0.0,0.0,,0.0
2017-05-14,0.0,0.0,,0.0
2017-05-16,0.0,0.0,,0.0
2017-05-17,0.0,0.0,,0.0
2017-05-18,0.36,4.5,3.5,4.499999999999993
2017-05-19,0.65,5.5,9.8,9.999999999999993
2017-05-21,0.0,0.0,0.0,9.999999999999993
2017-06-12,0.0,0.0,,9.999999999999993
2017-06-13,0.0,0.0,,9.999999999999993
2017-06-14,0.0,0.0,,9.999999999999993
2017-06-15,0.0,0.0,,9.999999999999993
2017-06-16,0.0,0.0,,5.499999999999993
2017-06-17,0.0,0.0,,0.0
2017-06-25,0.0,0.0,,0.0
2017-06-26,0.0,0.0,,0.0
2017-06-27,0.0,0.0,,0.0
2017-06-28,0.0,0.0,,0.0
2017-06-29,0.0,0.0,,0.0
2017-07-01,0.0,0.0,,0.0
2017-07-02,0.0,0.0,,0.0
2017-07-03,0.0,0.0,,0.0
2017-07-06,0.0,0.0,,0.0
2017-07-07,0.0,0.0,,0.0
2017-07-14,0.0,0.0,,0.0
2017-07-15,0.0,0.0,,0.0
2017-07-16,0.0,0.0,,0.0
2017-07-19,0.0,0.0,,0.0
2017-07-24,0.0,0.0,,0.0
2017-08-05,0.0,0.0,,0.0
2017-08-07,0.0,0.0,,0.0
2017-08-18,0.0,0.0,,0.0
2017-08-19,0.0,0.0,,0.0
2017-08-20,0.0,0.0,,0.0
2017-08-21,0.0,0.0,,0.0
2017-08-22,0.0,0.0,,0.0
2017-08-26,0.0,0.0,,0.0
2017-08-27,0.0,0.0,,0.0
2017-10-07,0.0,0.0,,0.0
2017-10-08,0.0,0.0,,0.0
2017-10-09,0.0,0.0,,0.0
2017-10-10,0.0,0.0,,0.0
2017-10-11,0.0,0.0,,0.0
2017-10-12,0.0,0.0,,0.0
2017-10-13,0.0,0.0,,0.0
2017-10-14,0.0,0.0,,0.0
2017-10-15,0.0,0.0,,0.0
2017-10-16,0.0,0.0,,0.0
2017-10-17,0.0,0.0,,0.0
2017-10-18,0.0,0.0,,0.0
2017-10-19,0.0,0.0,,0.0
2017-10-20,0.0,0.0,,0.0
2017-10-21,0.14,1.2,,1.1999999999999929
2017-10-22,0.0,0.0,,1.1999999999999929
2017-10-23,0.0,0.0,,1.1999999999999929
2017-10-24,0.0,0.0,,1.1999999999999929
2017-10-25,0.0,0.0,,1.1999999999999929
2017-11-01,0.0,0.0,0.0,1.1999999999999929
2017-11-02,0.0,0.0,0.0,1.1999999999999929
2017-11-03,0.0,0.0,0.0,0.0
2017-11-04,0.0,0.0,0.0,0.0
2017-11-05,0.36,4.1,3.0,4.0999999999999925
2017-11-06,0.03,0.0,0.5,4.0999999999999925
2017-11-07,0.11,1.4,2.0,5.499999999999993
2017-11-08,0.21,2.3,2.5,7.799999999999992
2017-11-09,0.0,0.0,0.5,7.799999999999992
2017-11-10,0.0,0.0,0.5,7.799999999999992
2017-11-11,0.0,0.0,0.0,7.799999999999992
2017-11-12,0.0,0.0,0.0,3.6999999999999926
2017-11-13,0.0,0.0,0.0,3.6999999999999926
2017-11-14,0.0,0.0,0.0,2.2999999999999927
2017-11-15,0.0,0.0,0.0,0.0
2017-11-16,0.0,0.0,0.0,0.0
2017-11-17,0.0,0.0,0.0,0.0
2017-11-18,0.2,2.5,2.0,2.499999999999993
2017-11-19,0.0,0.0,1.5,2.499999999999993
2017-11-20,0.0,0.0,1.0,2.499999999999993
2017-11-21,0.07,1.1,1.5,3.599999999999993
2017-11-22,0.01,0.0,0.5,3.599999999999993
2017-11-23,0.0,0.0,0.0,3.599999999999993
2017-11-24,0.0,0.0,0.0,3.599999999999993
2017-11-25,0.0,0.0,0.0,1.099999999999993
2017-11-26,0.0,0.0,0.0,1.099999999999993
2017-11-27,0.0,0.0,0.0,1.099999999999993
2017-11-28,0.0,0.0,0.0,0.0
2017-11-29,0.0,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0
2017-12-02,0.0,0.0,0.0,0.0
2017-12-03,0.0,0.0,0.0,0.0
2017-12-04,0.11,1.9,2.0,1.8999999999999928
2017-12-05,0.01,0.5,2.0,2.399999999999993
2017-12-06,0.0,0.0,1.5,2.399999999999993
2017-12-07,0.0,0.1,1.5,2.499999999999993
2017-12-08,0.09,1.6,2.5,4.0999999999999925
2017-12-09,0.0,0.0,2.0,4.0999999999999925
2017-12-10,0.0,0.0,1.5,4.0999999999999925
2017-12-11,0.0,0.0,1.5,2.199999999999993
2017-12-12,0.0,0.0,1.5,1.699999999999993
2017-12-13,0.0,0.0,1.0,1.699999999999993
2017-12-14,0.16,2.1,3.0,3.699999999999993
2017-12-15,0.0,0.0,2.5,2.099999999999993
2017-12-16,0.0,0.0,2.0,2.099999999999993
2017-12-17,0.0,0.0,2.0,2.099999999999993
2017-12-18,0.0,0.0,2.0,2.099999999999993
2017-12-19,0.0,0.0,2.0,2.099999999999993
2017-12-20,0.0,0.0,1.5,2.099999999999993
2017-12-21,0.0,0.0,1.5,0.0
2017-12-22,0.05,2.1,2.5,2.099999999999993
2017-12-23,0.05,0.6,2.5,2.699999999999993
2017-12-24,0.1,2.2,4.5,4.899999999999993
2017-12-25,0.22,3.5,8.0,8.399999999999993
2017-12-26,0.15,2.0,10.5,10.399999999999993
2017-12-27,0.0,0.0,9.0,10.399999999999993
2017-12-28,0.0,0.0,8.0,10.399999999999993
2017-12-29,0.0,0.0,7.0,8.299999999999994
2017-12-30,0.0,0.0,6.0,7.699999999999993
2017-12-31,0.0,0.0,5.0,5.499999999999993
2018-01-01,0.0,0.0,5.0,1.999999999999993
2018-01-02,0.0,0.0,5.0,0.0
